date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,lag_median,value_median
2021-10-01,ZA,19,Omicron BA.1,Community,1.140662393211661,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-18,ZA,190,Omicron BA.1,Community,1.4244750299303015,2021-09-21,27,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,191,Omicron BA.1,Community,1.426566869812793,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,192,Omicron BA.1,Community,1.7391658825959546,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,193,Omicron BA.1,Community,1.1670527494667264,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,194,Omicron BA.1,Community,1.0201664538861106,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-29,ZA,195,Omicron BA.1,Community,1.122056566227783,2021-09-21,8,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-30,ZA,196,Omicron BA.1,Community,1.1737961858813526,2021-09-21,9,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,197,Omicron BA.1,Community,1.1254257667544978,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,198,Omicron BA.1,Community,1.0339385851205931,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,199,Omicron BA.1,Community,1.136268482333742,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-08,ZA,2,Omicron BA.1,Community,1.193208090649964,2021-09-21,17,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,20,Omicron BA.1,Community,1.3657001260827792,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-06,ZA,200,Omicron BA.1,Community,1.118787984720811,2021-09-21,15,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-08,ZA,201,Omicron BA.1,Community,1.0634707675120796,2021-09-21,17,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-26,ZA,202,Omicron BA.1,Community,1.0197952614479886,2021-09-21,5,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,203,Omicron BA.1,Community,1.248808614966703,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,204,Omicron BA.1,Community,1.4243949342046491,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,205,Omicron BA.1,Community,1.2914090211329827,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,206,Omicron BA.1,Community,1.2133986704528106,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,207,Omicron BA.1,Community,1.0792053915200988,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-06,ZA,208,Omicron BA.1,Community,1.1045226143324585,2021-09-21,15,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,209,Omicron BA.1,Community,1.3152541914598765,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-30,ZA,21,Omicron BA.1,Community,1.0599938977046424,2021-09-21,9,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-02,ZA,210,Omicron BA.1,Community,1.0428708650046135,2021-09-21,11,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,211,Omicron BA.1,Community,1.0530059956924611,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,212,Omicron BA.1,Community,1.2282896257498086,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,213,Omicron BA.1,Community,1.834739867844168,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,214,Omicron BA.1,Community,1.5639683476242578,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,215,Omicron BA.1,Community,1.0146742615006725,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,216,Omicron BA.1,Community,1.2428288515490702,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-09,ZA,217,Omicron BA.1,Community,1.681879758874638,2021-09-21,18,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-30,ZA,218,Omicron BA.1,Community,1.085324012758509,2021-09-21,9,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,219,Omicron BA.1,Community,1.10159276561086,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-30,ZA,22,Omicron BA.1,Community,1.0147095911503274,2021-09-21,9,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-30,ZA,220,Omicron BA.1,Community,1.0141658711264667,2021-09-21,9,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,221,Omicron BA.1,Community,1.108416084442306,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-30,ZA,222,Omicron BA.1,Community,1.0053781178393548,2021-09-21,9,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,223,Omicron BA.1,Community,1.2878480000118517,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-09,ZA,224,Omicron BA.1,Community,1.0927443849977514,2021-09-21,18,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,225,Omicron BA.1,Community,1.0761727886431374,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,226,Omicron BA.1,Community,1.122395051466018,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,227,Omicron BA.1,Community,1.1384179548388955,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,228,Omicron BA.1,Community,1.6032566191484545,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,229,Omicron BA.1,Community,1.2032492400899504,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-02,ZA,23,Omicron BA.1,Community,1.1011008503739528,2021-09-21,11,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,230,Omicron BA.1,Community,1.3408052660891472,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,231,Omicron BA.1,Community,1.3657928747107362,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,232,Omicron BA.1,Community,1.0914511275233518,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,233,Omicron BA.1,Community,1.5750919118768392,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-03,ZA,234,Omicron BA.1,Community,1.1605997138744084,2021-09-21,12,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-26,ZA,235,Omicron BA.1,Community,1.214203826126629,2021-09-21,5,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-27,ZA,236,Omicron BA.1,Community,1.0178008532628195,2021-09-21,6,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-07,ZA,237,Omicron BA.1,Community,1.0663446292729732,2021-09-21,16,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,238,Omicron BA.1,Community,1.1469408319098038,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,239,Omicron BA.1,Community,1.2247845090080276,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-05,ZA,24,Omicron BA.1,Community,1.1494579086970174,2021-09-21,14,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-27,ZA,240,Omicron BA.1,Community,1.0092582441543918,2021-09-21,6,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-10-01,ZA,241,Omicron BA.1,Community,1.4188726981856798,2021-09-21,10,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
2021-09-27,ZA,242,Omicron BA.1,Community,1.384129415659009,2021-09-21,6,Traveler weight,Travel hubs,0,Max,fig_3g,11,1.1223
