date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,lag_median,value_median
2021-09-24,ZA,1011,Omicron BA.1,Community,1.101302371484149,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1012,Omicron BA.1,Community,1.0141555241540503,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1013,Omicron BA.1,Community,1.0391739638317306,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1014,Omicron BA.1,Community,1.0118399611313307,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1015,Omicron BA.1,Community,1.0842955367647558,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1016,Omicron BA.1,Community,1.1195310268666108,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1017,Omicron BA.1,Community,1.0167347775758626,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1018,Omicron BA.1,Community,1.019317025629794,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1019,Omicron BA.1,Community,1.0869700489557728,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,102,Omicron BA.1,Community,1.076731946912594,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1020,Omicron BA.1,Community,1.109079581944882,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1021,Omicron BA.1,Community,1.1094965709170652,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1022,Omicron BA.1,Community,1.1145032795340428,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1023,Omicron BA.1,Community,1.0817145784994004,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,1024,Omicron BA.1,Community,1.0819002532609943,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,103,Omicron BA.1,Community,1.1268161439972304,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,104,Omicron BA.1,Community,1.0793111425677306,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,105,Omicron BA.1,Community,1.0705380271006868,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,106,Omicron BA.1,Community,1.028989929343854,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,107,Omicron BA.1,Community,1.0619898826426792,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,108,Omicron BA.1,Community,1.1043008372108596,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,109,Omicron BA.1,Community,1.074335729829763,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,11,Omicron BA.1,Community,1.0770376385720928,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,110,Omicron BA.1,Community,1.0095114021914458,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,111,Omicron BA.1,Community,1.1170219968466344,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,112,Omicron BA.1,Community,1.021903141741048,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,113,Omicron BA.1,Community,1.0894451802412444,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,114,Omicron BA.1,Community,1.0616552238840684,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,115,Omicron BA.1,Community,1.0191310334845487,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,116,Omicron BA.1,Community,1.0188911656086268,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,117,Omicron BA.1,Community,1.0844012582525246,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,118,Omicron BA.1,Community,1.0097642187340379,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,119,Omicron BA.1,Community,1.0568951458015883,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,12,Omicron BA.1,Community,1.0792828369139924,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,120,Omicron BA.1,Community,1.0167464773383483,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,121,Omicron BA.1,Community,1.0766308211700548,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,122,Omicron BA.1,Community,1.054308820055754,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,123,Omicron BA.1,Community,1.0843743735025368,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,124,Omicron BA.1,Community,1.01683791787886,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,125,Omicron BA.1,Community,1.0066715994430495,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,126,Omicron BA.1,Community,1.0243773904750038,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,127,Omicron BA.1,Community,1.0555008342554695,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,128,Omicron BA.1,Community,1.1141722348002123,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,129,Omicron BA.1,Community,1.0623480161390135,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,13,Omicron BA.1,Community,1.0417162261619226,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,130,Omicron BA.1,Community,1.0016250434692542,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,131,Omicron BA.1,Community,1.073190677159098,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,132,Omicron BA.1,Community,1.0639504444291124,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,133,Omicron BA.1,Community,1.0767576033228274,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,134,Omicron BA.1,Community,1.0726727807576835,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,135,Omicron BA.1,Community,1.014193696732346,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,136,Omicron BA.1,Community,1.0518140142231809,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,137,Omicron BA.1,Community,1.0869086624349547,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,138,Omicron BA.1,Community,1.1198217869769775,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,139,Omicron BA.1,Community,1.0968972587949142,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,14,Omicron BA.1,Community,1.0519146990884918,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,140,Omicron BA.1,Community,1.0518082810133706,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,141,Omicron BA.1,Community,1.0542741413109697,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,142,Omicron BA.1,Community,1.0144154873704285,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,143,Omicron BA.1,Community,1.1041693842971791,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,144,Omicron BA.1,Community,1.0167973147743117,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,145,Omicron BA.1,Community,1.0791507184965756,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,146,Omicron BA.1,Community,1.074112845837049,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,147,Omicron BA.1,Community,1.1235834688575224,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,148,Omicron BA.1,Community,1.0119615069988304,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,149,Omicron BA.1,Community,1.021922698132692,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,15,Omicron BA.1,Community,1.0348252677351983,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,150,Omicron BA.1,Community,1.1121870133973337,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,151,Omicron BA.1,Community,1.0118807696911023,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,152,Omicron BA.1,Community,1.091914618957014,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,153,Omicron BA.1,Community,1.0141450388646847,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,154,Omicron BA.1,Community,1.1843370065980832,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,155,Omicron BA.1,Community,1.0445064799419934,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,156,Omicron BA.1,Community,1.0318779859581773,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,157,Omicron BA.1,Community,1.024346795010284,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,158,Omicron BA.1,Community,1.081062268618237,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,159,Omicron BA.1,Community,1.1018887249635376,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,16,Omicron BA.1,Community,1.009114191980981,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,160,Omicron BA.1,Community,1.009192736647304,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,161,Omicron BA.1,Community,1.0847819960104075,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,162,Omicron BA.1,Community,1.0166459966024624,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,163,Omicron BA.1,Community,1.1044346364785385,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,164,Omicron BA.1,Community,1.1544848909331948,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,165,Omicron BA.1,Community,1.1042734588129153,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,166,Omicron BA.1,Community,1.1466678250580806,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,167,Omicron BA.1,Community,1.0839872999179518,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,168,Omicron BA.1,Community,1.0241230300826862,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,169,Omicron BA.1,Community,1.0366217802731026,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,17,Omicron BA.1,Community,1.0115601572800177,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,170,Omicron BA.1,Community,1.0592086308138222,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,171,Omicron BA.1,Community,1.0893031601902805,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,172,Omicron BA.1,Community,1.0344499804736946,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,173,Omicron BA.1,Community,1.0216546631436902,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,174,Omicron BA.1,Community,1.1544639257651708,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,175,Omicron BA.1,Community,1.0494332799595625,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,176,Omicron BA.1,Community,1.0867822932600313,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,177,Omicron BA.1,Community,1.0319852482261103,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,178,Omicron BA.1,Community,1.0668369833226208,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,179,Omicron BA.1,Community,1.104780209694926,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,18,Omicron BA.1,Community,1.0045208569740778,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,180,Omicron BA.1,Community,1.132120896052476,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,181,Omicron BA.1,Community,1.0168274478712929,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,182,Omicron BA.1,Community,1.0216459739442174,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,183,Omicron BA.1,Community,1.061881524535691,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,184,Omicron BA.1,Community,1.0703920667725149,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,185,Omicron BA.1,Community,1.0867356321555945,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,186,Omicron BA.1,Community,1.134428515373464,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,187,Omicron BA.1,Community,1.1493459936105401,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,188,Omicron BA.1,Community,1.0139738899182464,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,189,Omicron BA.1,Community,1.0766720342117329,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,19,Omicron BA.1,Community,1.079367479464265,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,190,Omicron BA.1,Community,1.0046852469910257,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,191,Omicron BA.1,Community,1.0768120032045243,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,192,Omicron BA.1,Community,1.0870473340899944,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,193,Omicron BA.1,Community,1.069091976117081,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,194,Omicron BA.1,Community,1.0767390065180125,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,195,Omicron BA.1,Community,1.0442423793776958,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,196,Omicron BA.1,Community,1.021481529606661,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,197,Omicron BA.1,Community,1.0520056120513832,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,198,Omicron BA.1,Community,1.0241392312542716,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,199,Omicron BA.1,Community,1.0389791373734492,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,2,Omicron BA.1,Community,1.0265436796450675,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,20,Omicron BA.1,Community,1.039054759295709,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,200,Omicron BA.1,Community,1.076696642166116,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,201,Omicron BA.1,Community,1.0617351662829617,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,202,Omicron BA.1,Community,1.009097552600583,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,203,Omicron BA.1,Community,1.1192784616852816,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,204,Omicron BA.1,Community,1.0723930163350506,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,205,Omicron BA.1,Community,1.0640598376865786,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,206,Omicron BA.1,Community,1.097002302643681,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,207,Omicron BA.1,Community,1.00914573201612,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,208,Omicron BA.1,Community,1.0141486754961684,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,209,Omicron BA.1,Community,1.0292539576230804,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,21,Omicron BA.1,Community,1.0368949869600783,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,210,Omicron BA.1,Community,1.106161013665538,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,211,Omicron BA.1,Community,1.034447369987049,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,212,Omicron BA.1,Community,1.0665918296809358,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,213,Omicron BA.1,Community,1.1269271919434918,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,214,Omicron BA.1,Community,1.0265253724798649,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,215,Omicron BA.1,Community,1.1394431284817066,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,216,Omicron BA.1,Community,1.004414479642826,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,217,Omicron BA.1,Community,1.0467454146466861,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,218,Omicron BA.1,Community,1.0540882374458873,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,219,Omicron BA.1,Community,1.0494192734520513,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,22,Omicron BA.1,Community,1.0291873538990688,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,220,Omicron BA.1,Community,1.0917416842081733,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,221,Omicron BA.1,Community,1.0443695072678483,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,222,Omicron BA.1,Community,1.1843214371400248,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,223,Omicron BA.1,Community,1.00176405506201,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,224,Omicron BA.1,Community,1.1245159726097727,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,225,Omicron BA.1,Community,1.0443183809589092,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,226,Omicron BA.1,Community,1.0191977259587857,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,227,Omicron BA.1,Community,1.0942134723627255,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,228,Omicron BA.1,Community,1.0695825052346166,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,229,Omicron BA.1,Community,1.0593257520510226,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,23,Omicron BA.1,Community,1.0345065725268001,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,230,Omicron BA.1,Community,1.0790993661829384,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,231,Omicron BA.1,Community,1.0942594919368764,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,232,Omicron BA.1,Community,1.0514905189345054,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,233,Omicron BA.1,Community,1.142032292248428,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,234,Omicron BA.1,Community,1.1020526455323132,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,235,Omicron BA.1,Community,1.1121371163229603,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,236,Omicron BA.1,Community,1.0316805952474057,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,237,Omicron BA.1,Community,1.0218105186869626,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,238,Omicron BA.1,Community,1.1016799630340681,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,239,Omicron BA.1,Community,1.0042683409101107,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,24,Omicron BA.1,Community,1.0565747207501002,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,240,Omicron BA.1,Community,1.0266584081984735,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,241,Omicron BA.1,Community,1.049119385752644,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,242,Omicron BA.1,Community,1.0142971920007382,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,243,Omicron BA.1,Community,1.0747026825787351,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-24,ZA,244,Omicron BA.1,Community,1.2195014952941994,2021-09-21,3,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,245,Omicron BA.1,Community,1.016605326765043,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,246,Omicron BA.1,Community,1.1275235379327309,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
2021-09-22,ZA,247,Omicron BA.1,Community,1.0567444796648209,2021-09-21,1,Traveler weight,Change DSR,0,2,fig_3d,1,1.0642
