date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,lag_median,value_median
2021-11-22,TR,106,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,TR,106,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-17,US,107,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-17,TR,108,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-17,TR,108,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-23,TR,109,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-23,TR,109,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-21,TR,11,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-21,TR,11,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,US,110,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-27,US,110,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,US,111,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-28,US,111,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,US,112,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-27,US,112,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,TR,113,Omicron BA.2,Imported,2,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,TR,113,Omicron BA.2,Imported,2,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-21,TR,114,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-21,TR,114,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,TR,115,Omicron BA.2,Imported,3,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,TR,115,Omicron BA.2,Imported,3,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-25,US,116,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-25,US,116,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-29,US,117,Omicron BA.2,Imported,1,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-29,US,117,Omicron BA.2,Imported,1,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-08,GB,118,Omicron BA.2,Imported,1.0195750866857904,2021-11-08,30,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-08,GB,118,Omicron BA.2,Imported,1.132861207428656,2021-11-08,30,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-07,TR,119,Omicron BA.2,Imported,2,2021-11-08,29,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,US,119,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-22,TR,12,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,TR,12,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-26,US,120,Omicron BA.2,Imported,1,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-26,US,120,Omicron BA.2,Imported,1,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-04,TR,121,Omicron BA.2,Imported,2,2021-11-08,26,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-04,TR,121,Omicron BA.2,Imported,2,2021-11-08,26,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-20,TR,122,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,TR,122,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-20,TR,123,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,TR,123,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,TR,124,Omicron BA.2,Imported,2,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-27,TR,124,Omicron BA.2,Imported,2,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,TR,125,Omicron BA.2,Imported,2.1978062719058262,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,TR,125,Omicron BA.2,Imported,2.44200696878425,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-29,US,126,Omicron BA.2,Imported,1,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-29,US,126,Omicron BA.2,Imported,1,2021-11-08,21,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-18,US,127,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-18,US,127,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-23,US,128,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-23,US,128,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-23,TR,129,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-23,TR,129,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-10,AU,13,Omicron BA.2,Imported,4,2021-11-08,32,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-10,AU,13,Omicron BA.2,Imported,4,2021-11-08,32,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-17,TR,130,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-17,TR,130,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-22,TR,131,Omicron BA.2,Imported,1.4296913585134914,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,TR,131,Omicron BA.2,Imported,1.5885459539038793,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,US,132,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-27,US,132,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-22,US,133,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,US,133,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-18,TR,134,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-18,TR,134,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-20,TR,135,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,TR,135,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-05,US,136,Omicron BA.2,Imported,2,2021-11-08,27,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-05,US,136,Omicron BA.2,Imported,2,2021-11-08,27,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-13,AU,137,Omicron BA.2,Imported,1,2021-11-08,35,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-13,AU,137,Omicron BA.2,Imported,1,2021-11-08,35,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-02,TR,138,Omicron BA.2,Imported,2.0372006187476908,2021-11-08,24,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-02,TR,138,Omicron BA.2,Imported,2.2635562430529896,2021-11-08,24,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-17,US,139,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-17,US,139,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,TR,14,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,TR,14,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,US,140,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,US,140,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-02,GB,141,Omicron BA.2,Imported,1.0482580782868367,2021-11-08,24,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-02,GB,141,Omicron BA.2,Imported,1.1647311980964854,2021-11-08,24,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-21,TR,142,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-21,TR,142,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-18,TR,143,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-18,TR,143,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,US,144,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,US,144,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-23,US,145,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-23,US,145,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-15,TR,146,Omicron BA.2,Imported,1,2021-11-08,7,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-15,TR,146,Omicron BA.2,Imported,1,2021-11-08,7,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-18,US,147,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-18,US,147,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-18,TR,148,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-18,TR,148,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,TR,149,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-28,TR,149,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,US,15,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-28,US,15,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-16,GB,150,Omicron BA.2,Imported,1.2166450252465602,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-16,GB,150,Omicron BA.2,Imported,1.3518278058295112,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-23,TR,151,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-23,TR,151,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-26,TR,152,Omicron BA.2,Imported,2,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-16,GB,152,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-09,US,153,Omicron BA.2,Imported,1,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-09,US,153,Omicron BA.2,Imported,1,2021-11-08,31,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-17,TR,154,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-17,TR,154,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-25,US,155,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-25,US,155,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-25,US,156,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-25,US,156,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,TR,157,Omicron BA.2,Imported,1.7903318370940482,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-27,TR,157,Omicron BA.2,Imported,1.9892575967711643,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-18,US,158,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-18,US,158,Omicron BA.2,Imported,1,2021-11-08,10,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,US,159,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,US,159,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-21,TR,16,Omicron BA.2,Imported,1.3237140327657628,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-21,TR,16,Omicron BA.2,Imported,1.4707933697397364,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-22,TR,160,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,TR,160,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,US,161,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-26,TR,161,Omicron BA.2,Imported,1.0726237701854162,2021-11-08,18,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-07,AU,162,Omicron BA.2,Imported,1,2021-11-08,29,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-07,AU,162,Omicron BA.2,Imported,1,2021-11-08,29,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-21,TR,163,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-21,TR,163,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-23,TR,164,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-23,TR,164,Omicron BA.2,Imported,1,2021-11-08,15,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-20,US,165,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,US,165,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-20,TR,166,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,TR,166,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-16,TR,167,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-16,TR,167,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,TR,168,Omicron BA.2,Imported,3,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,TR,168,Omicron BA.2,Imported,3,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-21,US,169,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-21,US,169,Omicron BA.2,Imported,1,2021-11-08,13,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-05,TR,17,Omicron BA.2,Imported,1.6345707842438582,2021-11-08,27,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-16,TR,17,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,US,170,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-28,US,170,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-22,US,171,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,US,171,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,TR,172,Omicron BA.2,Imported,1.3319472793766691,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-28,TR,172,Omicron BA.2,Imported,1.4799414215296323,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-25,TR,173,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-25,TR,173,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-03,TR,174,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-12-03,TR,174,Omicron BA.2,Imported,1,2021-11-08,25,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-12-02,US,175,Omicron BA.2,Imported,1,2021-11-08,24,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,TR,175,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-15,TR,176,Omicron BA.2,Imported,1,2021-11-08,7,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-15,TR,176,Omicron BA.2,Imported,1,2021-11-08,7,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,US,177,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-27,US,177,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-28,US,178,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-28,US,178,Omicron BA.2,Imported,1,2021-11-08,20,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-16,TR,179,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-16,TR,179,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-22,US,18,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-22,US,18,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-27,US,180,Omicron BA.2,Imported,1,2021-11-08,19,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-20,TR,180,Omicron BA.2,Imported,1,2021-11-08,12,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
2021-11-17,US,181,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),90%,T3a-M,fig_3f,15,1
2021-11-17,US,181,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight (travel hubs),Strategies (total),100%,T3a-M,fig_3f,15,1
